kind,subkind,package,file,line,method,type_related,verdict,reachability,detail,review_note,snippet
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend,com/legend/StatementExecutor.java,1737,planModel,True,,,INTERNAL_CUSTOM,,throw new com.legend.error.NotImplementedException(
op,notnull_ternary,com.legend,com/legend/StatementExecutor.java,1748,planModel,True,,,,,String tz = rtArg2 != null ? ConnectionFlags.timeZoneOf(rtArg2) : null;
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,1854,gridOracle,False,,,java.sql.SQLException e,,{ throw new IllegalStateException(e); }
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,1855,gridOracle,True,,,INTERNAL_JDK,,throw new IllegalStateException(e);
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2024,foldPairProjection,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""Result.values->at(k>0) on a"""
op,null_ternary,com.legend,com/legend/StatementExecutor.java,2050,spliceHook,False,,,,,return f == null ? null
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,2063,inlineExecute,True,,,java.sql.SQLException e,,{ throw new IllegalStateException(e); }
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2064,inlineExecute,True,,,INTERNAL_JDK,,throw new IllegalStateException(e);
catch,FALLBACK_RETURN,com.legend,com/legend/StatementExecutor.java,2150,streamStoreOf,True,,,com.legend.error.NotImplementedException e,,{ return ga.classFqn(); }
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2180,typedEnumTail,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""recursive effectful call: """
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,2291,runRuntimeSetups,True,,,java.sql.SQLException e,,{ if (!env.dialect().rawH2IsNative()) { com.legend.sql.dialect.RawSqlBoundary.unrecordLast(); } throw e; }
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,2349,lowerAndPrepare,False,,,java.sql.SQLException ex,,{ throw new ProbeFailed(ex); }
throw,INTERNAL_CUSTOM:ProbeFailed,com.legend,com/legend/StatementExecutor.java,2350,lowerAndPrepare,True,,,INTERNAL_CUSTOM,,throw new ProbeFailed(ex);
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,2353,lowerAndPrepare,False,,,ProbeFailed pf,,{ throw (java.sql.SQLException) pf.getCause(); }
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2495,executeTyped,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""DDL statement collection"""
standin,Type.Primitive.*,com.legend,com/legend/StatementExecutor.java,2501,executeTyped,True,,,plain,,com.legend.compiler.element.type.Type.Primitive.STRING);
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2518,executeTyped,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""print/println argument"""
op,notnull_ternary,com.legend,com/legend/StatementExecutor.java,2546,executeTyped,True,,,,,ExecutionResult values = seedForm != null ? seedForm
op,null_ternary,com.legend,com/legend/StatementExecutor.java,2550,executeTyped,False,,,,,case ExecutionResult.Scalar sc2 -> sc2.value() == null
op,default_arrow,com.legend,com/legend/StatementExecutor.java,2552,executeTyped,False,,,,,default -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2552,executeTyped,False,,,INTERNAL_JDK,,default -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2560,executeTyped,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""effectful map element is"""
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2648,executeTyped,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""^"" + rni.classFqn()"
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2674,executeTyped,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""a connection-typed value"""
op,notnull_ternary,com.legend,com/legend/StatementExecutor.java,2692,executePlan,True,,,,,declaredInfo != null ? declaredInfo : root.info();
op,notnull_ternary,com.legend,com/legend/StatementExecutor.java,2709,executePlan,False,,,,,com.legend.exec.ResultShape shape = declaredInfo != null
catch,FALLBACK_RETURN,com.legend,com/legend/StatementExecutor.java,2719,executePlan,True,,,java.sql.SQLException | RuntimeException e,,"{ // THE DECLINE TUNNEL, V11 form (prepCanon/runCanon caught // exactly this class — a caught failure becomes the DESIGNED // decline sentinel, counted, never a rescue): a canon column // must never poison the value fetch. Witness: the // M"
catch,SWALLOWED,com.legend,com/legend/StatementExecutor.java,2759,executePlan,False,,,java.sql.SQLException | RuntimeException e15,,"{ rider.rows().clear(); rider.decline(""canon-exec: "" + String.valueOf(e15.getMessage()) .split(""\\n"")[0]); }"
catch,FALLBACK_RETURN,com.legend,com/legend/StatementExecutor.java,2774,executePlan,False,,,java.sql.SQLException | RuntimeException e2,,"{ // the BARE side itself cannot execute: an unSQLable // literal (NUL-bearing string — DuckDB VARCHAR is // NUL-free). The literal fold answers, canon declines. if (folded != null) { rider.decline(""unsqlable-literal: "" + String.valueOf(e2."
op,isEmpty_ternary,com.legend,com/legend/StatementExecutor.java,2794,executePctTds,True,,,,,com.legend.lowering.PctTdsWrap.pivots(plan).isEmpty() ? null
standin,Type.Primitive.*,com.legend,com/legend/StatementExecutor.java,2805,executePctTds,True,,,plain,,com.legend.compiler.element.type.Type.Primitive
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2824,enforceToOneReader,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""toOne() over a relation returned """
catch,RETHROW,com.legend,com/legend/StatementExecutor.java,2863,executeInDb,True,,,java.sql.SQLException e,,{ // the recording must mirror EXECUTED reality — a failed // statement leaves the H2-replay ledger (task #112) if (!env.dialect().rawH2IsNative()) { com.legend.sql.dialect.RawSqlBoundary.unrecordLast(); } throw e; }
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2909,dropAndCreateTableInDb,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""dropAndCreateTableInDb: the database"""
op,orElseThrow,com.legend,com/legend/StatementExecutor.java,2921,dropAndCreateTableInDb,True,,,,,.orElseThrow(() -> new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2976,ddlStatementString,True,,,INTERNAL_JDK,,"throw new IllegalStateException(fqn + "": only literal schema"""
comment,default,com.legend,com/legend/StatementExecutor.java,2985,,True,,,line,,// 2-arg forms default the schema (toDDL.pure:34-42)
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,2993,ddlStatementString,True,,,INTERNAL_JDK,,"throw new IllegalStateException(fqn + "": literal"""
op,orElseThrow,com.legend,com/legend/StatementExecutor.java,3007,ddlStatementString,True,,,,,.orElseThrow(() -> new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,3029,evalStringArg,True,,,INTERNAL_JDK,,"throw new IllegalStateException(""K-native dispatch: non-let statement"""
throw,INTERNAL_JDK:IllegalStateException,com.legend,com/legend/StatementExecutor.java,3042,evalStringArg,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""K-native dispatch: the argument"""
comment,conservative,com.legend,com/legend/StatementExecutor.java,3078,,True,,,javadoc,,/** Conservative free-variable scan (shadowed names over-collect — over-KEEPING lets is safe). */
comment,for now,com.legend.builtin,com/legend/builtin/Pure.java,114,,False,,,line,,// for now &mdash; we only carry name + type parameters + superclass
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,151,nativeClass,False,,,INTERNAL_JDK,,throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,157,nativeClass,False,,,INTERNAL_JDK,,throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,162,nativeClass,False,,,INTERNAL_JDK,,throw new IllegalStateException(
comment,default,com.legend.builtin,com/legend/builtin/Pure.java,236,,False,,,line,,// ^ExecutionContext() as a defaults carrier (testDataGeneration
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,613,nativeEnum,False,,,INTERNAL_JDK,,throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,619,nativeEnum,False,,,INTERNAL_JDK,,throw new IllegalStateException(
comment,default,com.legend.builtin,com/legend/builtin/Pure.java,780,,True,,,javadoc,,/** date::adjust semantics; the FQN marks the LEGACY-print channel: * engine legacy H2 prints the dateadd unit UPPERCASE * (extensionDefaults.pure mapToDBUnitType) while the new * sqlDialectTranslation defaults print lowercase — TemporalFra
op,ofNullable,com.legend.builtin,com/legend/builtin/Pure.java,973,findNativeClass,True,,,,,return java.util.Optional.ofNullable(Index.CLASS_BY_FQN.get(fqn));
op,ofNullable,com.legend.builtin,com/legend/builtin/Pure.java,978,findNativeEnum,True,,,,,return java.util.Optional.ofNullable(Index.ENUM_BY_FQN.get(fqn));
op,default_arrow,com.legend.builtin,com/legend/builtin/Pure.java,1030,nativeKeysAt,False,,,,,default -> null;
op,getOrDefault,com.legend.builtin,com/legend/builtin/Pure.java,1060,nativeNamed,True,,,,,".getOrDefault(name, java.util.Set.of())"
op,getOrDefault,com.legend.builtin,com/legend/builtin/Pure.java,1069,nativeFunctionsAt,True,,,,,"return Index.FN_BY_FQN.getOrDefault(name, List.of());"
op,getOrDefault,com.legend.builtin,com/legend/builtin/Pure.java,1071,nativeFunctionsAt,True,,,,,"return Index.FN_BY_BARE.getOrDefault(name, List.of());"
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,1094,signature,False,,,INTERNAL_JDK,,throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.builtin,com/legend/builtin/Pure.java,1100,signature,False,,,INTERNAL_JDK,,throw new IllegalStateException(
comment,default,com.legend.builtin,com/legend/builtin/Pure.java,1466,,False,,,line,,"// .pure:155-166: distinct size 1 -> max, else the default/[]) — native"
comment,default,com.legend.builtin,com/legend/builtin/Pure.java,1483,,True,,,line,,// (DuckDB's bare STRING_AGG defaults to a COMMA — silently wrong).
comment,default,com.legend.builtin,com/legend/builtin/Pure.java,1491,,True,,,line,,"// is the join condition over (source-row, target-row). Defaults to LEFT."
comment,fallback,com.legend.builtin,com/legend/builtin/Pure.java,1513,,True,,,line,,"// multi-hop final hop, OtherwiseEmbedded fallback). See"
comment,fallback,com.legend.builtin,com/legend/builtin/Pure.java,1947,,False,,,line,,// instance and a fallback instance of the same class and returns a
comment,fallback,com.legend.builtin,com/legend/builtin/Pure.java,1948,,False,,,line,,"// complete instance — partial's set fields win, fallback fills the"
comment,fallback,com.legend.builtin,com/legend/builtin/Pure.java,1951,,False,,,line,,// $row.<slot>) where the fallback slot is a legacyNavigate'd
comment,fallback,com.legend.builtin,com/legend/builtin/Pure.java,1952,,False,,,line,,// instance. partial is always constructed (T[1]); the fallback slot
comment,default,com.legend.cache,com/legend/cache/ContentStore.java,30,,False,,,javadoc,,/** Default bound; matches the order of magnitude of engine's {@code ParseCache} (200). */
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.cache,com/legend/cache/ContentStore.java,41,ContentStore,False,,,INTERNAL_JDK,,"throw new IllegalArgumentException(""maxEntries must be >= 1, got "" + maxEntries);"
catch,RETHROW,com.legend.cache,com/legend/cache/HandleStore.java,60,getOrOpen,False,,,RuntimeException e,,{ throw e; }
catch,RETHROW,com.legend.cache,com/legend/cache/HandleStore.java,62,getOrOpen,False,,,Exception e,,{ throw new CheckedCarrier(e); }
throw,INTERNAL_CUSTOM:CheckedCarrier,com.legend.cache,com/legend/cache/HandleStore.java,63,getOrOpen,False,,,INTERNAL_CUSTOM,,throw new CheckedCarrier(e);
catch,RETHROW,com.legend.cache,com/legend/cache/HandleStore.java,66,getOrOpen,False,,,CheckedCarrier c,,"{ @SuppressWarnings(""unchecked"") E e = (E) c.getCause(); throw e; }"
throw,INTERNAL_JDK:IllegalArgumentException,com.legend.cache,com/legend/cache/Hash.java,40,Hash,False,,,INTERNAL_JDK,,throw new IllegalArgumentException(
catch,RETHROW,com.legend.cache,com/legend/cache/Hash.java,51,of,False,,,NoSuchAlgorithmException e,,"{ // SHA-256 is mandated by the JLS-referenced standard algorithms; absence is fatal. throw new IllegalStateException(""SHA-256 unavailable"", e); }"
throw,INTERNAL_JDK:IllegalStateException,com.legend.cache,com/legend/cache/Hash.java,53,of,False,,,INTERNAL_JDK,,"throw new IllegalStateException(""SHA-256 unavailable"", e);"
op,default_arrow,com.legend.compiler,com/legend/compiler/ModelBuilder.java,272,from,False,,,,,default -> { /* phase 3 */ }
op,default_arrow,com.legend.compiler,com/legend/compiler/ModelBuilder.java,291,from,False,,,,,default -> { /* phase 2 or phase 3b */ }
comment,default,com.legend.compiler,com/legend/compiler/ModelBuilder.java,435,,False,,,line,,// classFqn-underscored default) — raw setId() spuriously
op,notnull_ternary,com.legend.compiler,com/legend/compiler/ModelBuilder.java,440,ingestLegacyMapping,False,,,,,|| setIds.add(cm.setId() != null ? cm.setId()
throw,USER:ModelException,com.legend.compiler,com/legend/compiler/ModelBuilder.java,452,ingestLegacyMapping,False,,,USER,,throw new com.legend.error.ModelException(
op,notnull_ternary,com.legend.compiler,com/legend/compiler/ModelBuilder.java,469,ingestLegacyMapping,False,,,,,String effective = cm.setId() != null ? cm.setId()
throw,USER:ModelException,com.legend.compiler,com/legend/compiler/ModelBuilder.java,473,ingestLegacyMapping,False,,,USER,,throw new com.legend.error.ModelException(
op,default_arrow,com.legend.compiler,com/legend/compiler/ModelBuilder.java,539,ingestRuntime,False,,,,,default -> throw new IllegalStateException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.compiler,com/legend/compiler/ModelBuilder.java,539,ingestRuntime,False,,,INTERNAL_JDK,,default -> throw new IllegalStateException(
op,ofNullable,com.legend.compiler,com/legend/compiler/ModelBuilder.java,627,findAssociation,True,,,,,"return Optional.ofNullable(idGet(associations, symbols.resolveId(fqn)));"
throw,USER:ModelException,com.legend.compiler,com/legend/compiler/ModelBuilder.java,709,findAssociationAtClass,False,,,USER,,throw new com.legend.error.ModelException(
op,isEmpty_ternary,com.legend.compiler,com/legend/compiler/ModelBuilder.java,718,findAssociationAtClass,False,,,,,return hits.isEmpty() ? Optional.empty() : Optional.of(hits.get(0));
op,ofNullable,com.legend.compiler,com/legend/compiler/ModelBuilder.java,733,findAssociationEnd,False,,,,,return Optional.ofNullable(associationEndsByOwner
op,getOrDefault,com.legend.compiler,com/legend/compiler/ModelBuilder.java,734,findAssociationEnd,False,,,,,".getOrDefault(ownerClassFqn, Map.of()).get(propName));"
op,ofNullable,com.legend.compiler,com/legend/compiler/ModelBuilder.java,753,findEnum,True,,,,,"return Optional.ofNullable(idGet(enums, symbols.resolveId(fqn)));"
op,ofNullable,com.legend.compiler,com/legend/compiler/ModelBuilder.java,758,findProfile,True,,,,,"return Optional.ofNullable(idGet(profiles, symbols.resolveId(fqn)));"
comment,fallback,com.legend.compiler,com/legend/compiler/ModelBuilder.java,800,,False,,,line,,// Otherwise([setId]:@Join) — the fallback's slot routes
